Date,Price,MarketCap,Addresses,Difficulty,TransFee,TweetsNum
27/03/2014,543.197,6813912668.0,183194.0,5006860589.0,0.10400000000000001,
28/03/2014,502.664,6324861281.0,183067.0,5006860589.0,0.0926,
29/03/2014,499.324,6277936136.0,145688.0,5006860589.0,0.0921,
30/03/2014,469.42800000000005,5941996915.0,166899.0,5006860589.0,0.0901,
31/03/2014,457.005,5798624821.0,170327.0,5006860589.0,0.08900000000000001,
01/04/2014,476.29699999999997,6064996210.0,179703.0,5006860589.0,0.0917,
02/04/2014,466.32199999999995,5766402135.0,179902.0,5006860589.0,0.0926,
03/04/2014,434.95099999999996,5437047151.0,168624.0,5006860589.0,0.0875,
04/04/2014,444.394,5560231064.0,178186.0,5006860589.0,0.0917,
05/04/2014,451.81199999999995,5715139999.0,153960.0,5560039346.0,0.0907,
06/04/2014,459.325,5802108140.0,183764.0,6119726089.0,0.0953,
07/04/2014,454.031,5674077688.0,159168.0,6119726089.0,0.0982,
08/04/2014,451.41,5632889456.0,165531.0,6119726089.0,0.0984,
09/04/2014,447.11,5587996110.0,179274.0,6119726089.0,0.139,8193.0
10/04/2014,407.70300000000003,5020359905.0,182996.0,6119726089.0,0.0864,15039.0
11/04/2014,403.32800000000003,5068919648.0,169622.0,6119726089.0,0.0858,14907.0
12/04/2014,425.31,5329088351.0,132283.0,6119726089.0,0.0811,7582.0
13/04/2014,415.876,5150414718.0,172708.0,6119726089.0,0.084,10674.0
14/04/2014,445.898,5628122040.0,183291.0,6119726089.0,0.0977,13266.0
15/04/2014,487.666,6170470953.0,199054.0,6119726089.0,0.111,14835.0
16/04/2014,517.354,6496569317.0,185075.0,6119726089.0,0.10800000000000001,15790.0
17/04/2014,505.461,6281237538.0,157751.0,6328150817.0,0.11699999999999999,15215.0
18/04/2014,485.296,5972292967.0,149452.0,6978842650.0,0.10400000000000001,14028.0
19/04/2014,490.961,6132827987.0,141149.0,6978842650.0,0.11599999999999999,12337.0
20/04/2014,501.27099999999996,6234226740.0,164288.0,6978842650.0,0.111,12139.0
21/04/2014,498.97,6201738943.0,142367.0,6978842650.0,0.107,14244.0
22/04/2014,491.704,6097607345.0,183641.0,6978842650.0,0.0966,16098.0
23/04/2014,486.543,6041607759.0,156727.0,6978842650.0,0.096,16232.0
24/04/2014,487.399,6091264792.0,168337.0,6978842650.0,0.1,15471.0
25/04/2014,464.777,5753179561.0,181970.0,6978842650.0,0.0875,15255.0
26/04/2014,456.496,5654966188.0,135298.0,6978842650.0,0.0802,12283.0
27/04/2014,450.93199999999996,5569104074.0,171950.0,6978842650.0,0.10099999999999999,11667.0
28/04/2014,435.88800000000003,5399609103.0,167559.0,6978842650.0,0.0866,15969.0
29/04/2014,443.35400000000004,5520546811.0,169787.0,7026656895.0,0.0862,16706.0
30/04/2014,444.26099999999997,5554456253.0,166103.0,8000872136.0,0.0906,17588.0
01/05/2014,453.541,5668431501.0,154675.0,8000872136.0,0.0827,16988.0
02/05/2014,448.574,5541344199.0,143742.0,8000872136.0,0.0891,20057.0
03/05/2014,439.48,5445149743.0,117096.0,8000872136.0,0.0837,12910.0
04/05/2014,434.535,5447944581.0,156696.0,8000872136.0,0.0832,12716.0
05/05/2014,431.727,5415153789.0,148135.0,8000872136.0,0.0864,21273.0
06/05/2014,427.341,5355521272.0,168404.0,8000872136.0,0.0832,16806.0
07/05/2014,435.189,5429290416.0,161847.0,8000872136.0,0.0846,16970.0
08/05/2014,440.75,5498894595.0,166794.0,8000872136.0,0.0871,21518.0
09/05/2014,443.871,5562247779.0,163287.0,8000872136.0,0.105,17442.0
10/05/2014,449.566,5631944358.0,135616.0,8000872136.0,0.0807,14225.0
11/05/2014,442.545,5549660308.0,165515.0,8000872136.0,0.0819,13469.0
12/05/2014,438.129,5524900102.0,154800.0,8359564502.0,0.0822,15910.0
13/05/2014,437.341,5524890468.0,149516.0,8853416309.0,0.0782,16935.0
14/05/2014,441.538,5560925919.0,160924.0,8853416309.0,0.0766,18167.0
15/05/2014,445.787,5603299704.0,177032.0,8853416309.0,0.0764,32817.0
16/05/2014,444.76599999999996,5603688273.0,155531.0,8853416309.0,0.0793,14474.0
17/05/2014,446.281,5611649892.0,148446.0,8853416309.0,0.0779,14587.0
18/05/2014,445.298,5618682983.0,177716.0,8853416309.0,0.078,12892.0
19/05/2014,445.022,5617575263.0,185595.0,8853416309.0,0.0794,13595.0
20/05/2014,465.278,5813232062.0,191122.0,8853416309.0,0.0873,21515.0
21/05/2014,492.31,6166368202.0,157967.0,8853416309.0,0.0917,20254.0
22/05/2014,509.156,6421140426.0,163160.0,8853416309.0,0.0888,20217.0
23/05/2014,529.149,6680473203.0,176498.0,8853416309.0,0.0927,19485.0
24/05/2014,519.347,6543569667.0,125130.0,9612949943.0,0.111,13630.0
25/05/2014,559.931,7084860352.0,187442.0,10455720138.0,0.0989,13823.0
26/05/2014,580.2769999999999,7356834793.0,171102.0,10455720138.0,0.109,14792.0
27/05/2014,573.388,7222278419.0,179207.0,10455720138.0,0.102,19718.0
28/05/2014,571.987,7175608482.0,184385.0,10455720138.0,0.111,18545.0
29/05/2014,566.816,7092467213.0,171882.0,10455720138.0,0.10400000000000001,17571.0
30/05/2014,593.201,7571036610.0,152485.0,10455720138.0,0.106,21731.0
31/05/2014,619.564,7750292674.0,146654.0,10455720138.0,0.115,12882.0
01/06/2014,644.487,8184660837.0,191335.0,10455720138.0,0.126,12849.0
02/06/2014,635.862,8056253664.0,175446.0,10455720138.0,0.11599999999999999,16427.0
03/06/2014,664.422,8353562239.0,187559.0,10455720138.0,0.128,17858.0
04/06/2014,641.523,8092675952.0,171584.0,10455720138.0,0.11900000000000001,18010.0
05/06/2014,651.2719999999999,8266192895.0,183963.0,10584091696.0,0.12,18707.0
06/06/2014,654.137,8256972650.0,174467.0,11756551917.0,0.114,16611.0
07/06/2014,650.778,8215294911.0,140463.0,11756551917.0,0.11199999999999999,12557.0
08/06/2014,652.884,8302764076.0,173642.0,11756551917.0,0.12,12134.0
09/06/2014,648.195,8208869166.0,166417.0,11756551917.0,0.12,14497.0
10/06/2014,650.7669999999999,8278471589.0,179181.0,11756551917.0,0.12,16631.0
11/06/2014,642.504,8183142189.0,174873.0,11756551917.0,0.11599999999999999,19356.0
12/06/2014,621.319,7804105501.0,175498.0,11756551917.0,0.124,19092.0
13/06/2014,595.946,7661145579.0,173970.0,11756551917.0,0.107,19128.0
14/06/2014,575.029,7321284575.0,149791.0,11756551917.0,0.0978,16078.0
15/06/2014,565.303,7311213381.0,176671.0,11756551917.0,0.1,15810.0
16/06/2014,596.048,7645624950.0,177999.0,11756551917.0,0.105,18430.0
17/06/2014,596.985,7651189412.0,185466.0,11756551917.0,0.10300000000000001,18560.0
18/06/2014,607.673,7767224115.0,168289.0,13171043650.0,0.12300000000000001,15957.0
19/06/2014,603.129,7688432067.0,159085.0,13462580115.0,0.113,17605.0
20/06/2014,590.957,7559079460.0,155552.0,13462580115.0,0.111,17459.0
21/06/2014,589.485,7566048298.0,154028.0,13462580115.0,0.106,15113.0
22/06/2014,598.9,7655987729.0,184268.0,13462580115.0,0.10800000000000001,13838.0
23/06/2014,589.476,7557126005.0,163666.0,13462580115.0,0.111,16325.0
24/06/2014,585.681,7507018761.0,176003.0,13462580115.0,0.1,17005.0
25/06/2014,568.9119999999999,7288217382.0,175682.0,13462580115.0,0.11,17683.0
26/06/2014,569.836,7321198255.0,159489.0,13462580115.0,0.0943,17534.0
27/06/2014,583.871,7551444926.0,168127.0,13462580115.0,0.0995,17587.0
28/06/2014,596.82,7697021749.0,143868.0,13462580115.0,0.102,15236.0
29/06/2014,594.664,7655190313.0,173904.0,15429083781.0,0.106,15482.0
30/06/2014,620.059,8040164238.0,183017.0,16818461371.0,0.105,19860.0
01/07/2014,649.274,8358852783.0,186664.0,16818461371.0,0.12300000000000001,20443.0
02/07/2014,645.747,8262682981.0,182312.0,16818461371.0,0.124,21375.0
03/07/2014,643.645,8245986998.0,161601.0,16818461371.0,0.113,22046.0
04/07/2014,636.5790000000001,8161073446.0,145311.0,16818461371.0,0.109,22659.0
05/07/2014,629.756,8108603845.0,128986.0,16818461371.0,0.105,16997.0
06/07/2014,632.7869999999999,8170372187.0,184278.0,16818461371.0,0.11199999999999999,17331.0
07/07/2014,626.639,8064056734.0,186344.0,16818461371.0,0.109,22248.0
08/07/2014,621.123,7986738494.0,214423.0,16818461371.0,0.109,24425.0
09/07/2014,621.434,7993874483.0,184913.0,16818461371.0,0.106,24542.0
10/07/2014,616.557,7930718558.0,171317.0,16818461371.0,0.107,23242.0
11/07/2014,622.121,8012367537.0,170691.0,16818461371.0,0.115,20939.0
12/07/2014,632.056,8103001739.0,154169.0,16834953588.0,0.10300000000000001,16719.0
13/07/2014,629.664,8098103514.0,188603.0,17336316979.0,0.114,16133.0
14/07/2014,621.8,8014482811.0,162735.0,17336316979.0,0.11699999999999999,20287.0
15/07/2014,621.061,8023392825.0,157881.0,17336316979.0,0.10800000000000001,25031.0
16/07/2014,617.3,7974397872.0,147202.0,17336316979.0,0.11900000000000001,21984.0
17/07/2014,617.851,7987614597.0,155909.0,17336316979.0,0.11,23305.0
18/07/2014,622.126,8021285813.0,151018.0,17336316979.0,0.11599999999999999,25897.0
19/07/2014,626.3919999999999,8058813353.0,132575.0,17336316979.0,0.109,20261.0
20/07/2014,622.21,8010826379.0,168831.0,17336316979.0,0.10800000000000001,16827.0
21/07/2014,618.92,8003924883.0,145113.0,17336316979.0,0.102,18501.0
22/07/2014,620.249,8004611356.0,140957.0,17336316979.0,0.109,18386.0
23/07/2014,618.566,7991044504.0,156202.0,17336316979.0,0.102,20612.0
24/07/2014,607.944,7764517069.0,153222.0,17336316979.0,0.0983,20448.0
25/07/2014,600.002,7754497838.0,157477.0,17439393635.0,0.10099999999999999,19971.0
26/07/2014,594.585,7680680949.0,125239.0,18736441558.0,0.0925,16000.0
27/07/2014,596.029,7667514741.0,170031.0,18736441558.0,0.102,15621.0
28/07/2014,585.359,7480626000.0,152329.0,18736441558.0,0.0938,23384.0
29/07/2014,584.376,7528711155.0,145269.0,18736441558.0,0.0988,21797.0
30/07/2014,574.994,7406764745.0,158476.0,18736441558.0,0.0961,22092.0
31/07/2014,574.929,7484116377.0,155541.0,18736441558.0,0.09300000000000001,22160.0
01/08/2014,591.067,7676876665.0,153126.0,18736441558.0,0.0932,21585.0
02/08/2014,590.42,7623174554.0,128052.0,18736441558.0,0.0912,18531.0
03/08/2014,583.32,7572485883.0,157223.0,18736441558.0,0.0933,17187.0
04/08/2014,585.95,7614166088.0,150211.0,18736441558.0,0.096,20609.0
05/08/2014,582.376,7572507339.0,178598.0,18736441558.0,0.09699999999999999,21073.0
06/08/2014,581.009,7572121052.0,182014.0,18736441558.0,0.0953,22471.0
07/08/2014,583.85,7642424598.0,159935.0,18736441558.0,0.0919,24516.0
08/08/2014,590.585,7724676022.0,153588.0,19534776726.0,0.0968,23126.0
09/08/2014,586.5269999999999,7647812042.0,132163.0,19729645941.0,0.0904,21820.0
10/08/2014,588.101,7667304717.0,176919.0,19729645941.0,0.1,20814.0
11/08/2014,583.969,7569918739.0,170210.0,19729645941.0,0.0949,21388.0
12/08/2014,568.256,7438061890.0,176283.0,19729645941.0,0.0927,22551.0
13/08/2014,551.058,7125616366.0,174074.0,19729645941.0,0.0905,23725.0
14/08/2014,518.99,6736255059.0,177173.0,19729645941.0,0.0802,24887.0
15/08/2014,506.064,6571328608.0,163559.0,19729645941.0,0.0834,22725.0
16/08/2014,501.845,6553137181.0,159823.0,19729645941.0,0.0966,23487.0
17/08/2014,504.405,6498684781.0,183744.0,19729645941.0,0.313,22608.0
18/08/2014,476.384,5956229229.0,173736.0,19729645941.0,0.0772,21867.0
19/08/2014,476.972,6068333664.0,165627.0,20349111934.0,0.0819,24106.0
20/08/2014,491.13699999999994,6395117358.0,164109.0,23844670039.0,0.0798,26924.0
21/08/2014,521.423,6765343167.0,173399.0,23844670039.0,0.0817,22176.0
22/08/2014,513.078,6671434567.0,161743.0,23844670039.0,0.0826,21222.0
23/08/2014,503.70599999999996,6545931138.0,135388.0,23844670039.0,0.0756,17389.0
24/08/2014,504.41900000000004,6615035234.0,190496.0,23844670039.0,0.0807,16318.0
25/08/2014,502.86199999999997,6584344818.0,158368.0,23844670039.0,0.11900000000000001,19062.0
26/08/2014,507.70300000000003,6677782426.0,169392.0,23844670039.0,0.081,19596.0
27/08/2014,514.911,6736393365.0,168676.0,23844670039.0,0.0799,19625.0
28/08/2014,509.791,6664713523.0,170216.0,23844670039.0,0.0774,22229.0
29/08/2014,506.639,6620983825.0,144884.0,23844670039.0,0.0772,19838.0
30/08/2014,502.665,6587252252.0,150886.0,23844670039.0,0.0752,18905.0
31/08/2014,488.836,6389445681.0,177973.0,23901860904.0,0.0755,17226.0
01/09/2014,479.421,6309096991.0,169807.0,27428630902.0,0.0745,18661.0
02/09/2014,477.176,6273470790.0,163408.0,27428630902.0,0.0771,22901.0
03/09/2014,475.398,6243903182.0,153695.0,27428630902.0,0.0738,22113.0
04/09/2014,481.29699999999997,6339356611.0,153659.0,27428630902.0,0.0763,24968.0
05/09/2014,484.58099999999996,6372338948.0,162021.0,27428630902.0,0.0788,22368.0
06/09/2014,481.48199999999997,6341451681.0,138400.0,27428630902.0,0.0733,21053.0
07/09/2014,481.745,6364266347.0,219086.0,27428630902.0,0.158,17730.0
08/09/2014,470.07300000000004,6218462685.0,170240.0,27428630902.0,0.0759,22751.0
09/09/2014,466.454,6174267367.0,170050.0,27428630902.0,0.0806,16169.0
10/09/2014,482.398,6288586888.0,208813.0,27428630902.0,0.0849,16616.0
11/09/2014,475.58,6239960899.0,154868.0,27428630902.0,0.0733,27367.0
12/09/2014,472.32199999999995,6195892526.0,146025.0,27428630902.0,0.0741,24097.0
13/09/2014,475.441,6235247964.0,134902.0,27800072130.0,0.0743,18209.0
14/09/2014,476.655,6228737724.0,210350.0,29829733124.0,0.0793,18671.0
15/09/2014,474.915,6206324352.0,167581.0,29829733124.0,0.07400000000000001,23392.0
16/09/2014,467.61300000000006,6104293829.0,200391.0,29829733124.0,0.0771,21176.0
17/09/2014,456.38,5925502246.0,170439.0,29829733124.0,0.0699,27946.0
18/09/2014,438.51800000000003,5610580772.0,171901.0,29829733124.0,0.0701,21135.0
19/09/2014,405.935,5194824752.0,150729.0,29829733124.0,0.0622,20775.0
20/09/2014,410.022,5341519029.0,149520.0,29829733124.0,0.0665,17607.0
21/09/2014,401.12,5120337373.0,171703.0,29829733124.0,0.0628,17026.0
22/09/2014,400.275,5145978680.0,178105.0,29829733124.0,0.0641,14984.0
23/09/2014,407.475,5399888692.0,173452.0,29829733124.0,0.0673,23489.0
24/09/2014,428.517,5543029349.0,163682.0,29829733124.0,0.0708,20675.0
25/09/2014,411.195,5349833846.0,177845.0,30419649105.0,0.0693,20757.0
26/09/2014,404.50300000000004,5273534001.0,157374.0,34661425924.0,0.267,19512.0
27/09/2014,401.439,5229464432.0,151584.0,34661425924.0,0.0667,17202.0
28/09/2014,390.912,5041658565.0,216634.0,34661425924.0,0.0676,16636.0
29/09/2014,377.415,4951538539.0,163001.0,34661425924.0,0.0591,19660.0
30/09/2014,379.119,5014624972.0,195201.0,34661425924.0,0.0591,21073.0
01/10/2014,384.11800000000005,5037546169.0,189253.0,34661425924.0,0.0631,18636.0
02/10/2014,377.69800000000004,4938662174.0,160538.0,34661425924.0,0.0591,18380.0
03/10/2014,367.30400000000003,4726635711.0,154357.0,34661425924.0,0.0592,20207.0
04/10/2014,345.87800000000004,4424902198.0,148859.0,34661425924.0,0.0654,18214.0
05/10/2014,315.801,4091912575.0,225945.0,34661425924.0,0.0559,20031.0
06/10/2014,322.45599999999996,4314787426.0,162663.0,34661425924.0,0.0522,25065.0
07/10/2014,328.31300000000005,4344645345.0,177985.0,34661425924.0,0.0556,22543.0
08/10/2014,339.094,4521776144.0,170418.0,34661425924.0,0.054000000000000006,24408.0
09/10/2014,364.531,4814125934.0,164245.0,34758212115.0,0.0613,24075.0
10/10/2014,362.28,4782043694.0,170684.0,35002482026.0,0.0582,19090.0
11/10/2014,359.38800000000003,4734295035.0,146972.0,35002482026.0,0.0575,17107.0
12/10/2014,362.54400000000004,4833998729.0,220350.0,35002482026.0,0.063,17072.0
13/10/2014,378.689,5010667233.0,182882.0,35002482026.0,0.0638,22018.0
14/10/2014,402.084,5297220823.0,190886.0,35002482026.0,0.0657,25804.0
15/10/2014,393.788,5192245979.0,185794.0,35002482026.0,0.0649,23992.0
16/10/2014,386.265,5063843988.0,157355.0,35002482026.0,0.0621,24445.0
17/10/2014,379.45099999999996,5020798042.0,163371.0,35002482026.0,0.0628,21491.0
18/10/2014,384.702,5121038262.0,152746.0,35002482026.0,0.06,20572.0
19/10/2014,388.404,5131539820.0,214141.0,35002482026.0,0.0649,18259.0
20/10/2014,382.291,5059685306.0,174619.0,35002482026.0,0.06,23312.0
21/10/2014,383.996,5090686004.0,185029.0,35002482026.0,0.0613,22499.0
22/10/2014,382.80199999999996,5059980721.0,174809.0,35002482026.0,0.0608,20348.0
23/10/2014,367.289,4843161949.0,173116.0,35640558234.0,0.0584,21036.0
24/10/2014,355.716,4742233518.0,166641.0,35985640265.0,0.0565,11147.0
25/10/2014,349.089,4628367776.0,187025.0,35985640265.0,0.0536,22449.0
26/10/2014,351.284,4715554463.0,191036.0,35985640265.0,0.0558,20090.0
27/10/2014,352.79400000000004,4690766408.0,193792.0,35985640265.0,0.0569,21632.0
28/10/2014,352.906,4715923783.0,172868.0,35985640265.0,0.0537,20173.0
29/10/2014,344.899,4570099880.0,174923.0,35985640265.0,0.0526,22081.0
30/10/2014,337.866,4533464967.0,179335.0,35985640265.0,0.0507,22855.0
31/10/2014,341.339,4544026947.0,176490.0,35985640265.0,0.0514,22906.0
01/11/2014,329.102,4370096961.0,151649.0,35985640265.0,0.0596,30263.0
02/11/2014,324.34,4351869014.0,243996.0,35985640265.0,0.0533,21408.0
03/11/2014,327.819,4381398539.0,178386.0,35985640265.0,0.0603,26060.0
04/11/2014,325.84,4350336059.0,182562.0,35985640265.0,0.0504,20992.0
05/11/2014,336.991,4487260940.0,172677.0,38974444342.0,0.0505,20871.0
06/11/2014,342.284,4572746566.0,195913.0,39603666252.0,0.0524,24348.0
07/11/2014,344.945,4617019166.0,189064.0,39603666252.0,0.0552,24244.0
08/11/2014,343.176,4589181700.0,148751.0,39603666252.0,0.051,18964.0
09/11/2014,349.881,4742345203.0,214077.0,39603666252.0,0.0731,18949.0
10/11/2014,365.791,4942146628.0,189520.0,39603666252.0,0.0553,22516.0
11/11/2014,366.689,4912081380.0,175509.0,39603666252.0,0.0574,23156.0
12/11/2014,394.94,5279831318.0,197855.0,39603666252.0,0.0626,25601.0
13/11/2014,428.535,5700987856.0,185694.0,39603666252.0,0.0664,26798.0
14/11/2014,397.306,5296080940.0,199207.0,39603666252.0,0.0606,23449.0
15/11/2014,386.82,5126248188.0,157558.0,39603666252.0,0.0593,21104.0
16/11/2014,384.374,5140217798.0,227884.0,39603666252.0,0.0589,21652.0
17/11/2014,397.121,5306517363.0,185373.0,39603666252.0,0.068,25728.0
18/11/2014,381.05199999999996,5072081946.0,182902.0,39671493922.0,0.057,28238.0
19/11/2014,378.64599999999996,5082245864.0,177413.0,40300030328.0,0.0585,25117.0
20/11/2014,365.837,4875289715.0,188637.0,40300030328.0,0.0544,23707.0
21/11/2014,351.592,4701683187.0,178746.0,40300030328.0,0.0546,24577.0
22/11/2014,356.53,4798246103.0,158776.0,40300030328.0,0.0526,22344.0
23/11/2014,358.505,4849202667.0,226056.0,40300030328.0,0.0554,20544.0
24/11/2014,374.92400000000004,5062643053.0,180366.0,40300030328.0,0.0573,25545.0
25/11/2014,383.251,5133498100.0,185396.0,40300030328.0,0.0543,25985.0
26/11/2014,371.775,4966968161.0,175259.0,40300030328.0,0.0532,27929.0
27/11/2014,370.75199999999995,4957494816.0,186072.0,40300030328.0,0.0526,25790.0
28/11/2014,369.434,4952712100.0,185838.0,40300030328.0,0.0503,24830.0
29/11/2014,378.702,5092749163.0,164845.0,40300030328.0,0.0532,26555.0
30/11/2014,377.846,5062172471.0,254565.0,40300030328.0,0.057,20117.0
01/12/2014,379.647,5110900253.0,191207.0,40300030328.0,0.0542,26508.0
02/12/2014,381.31699999999995,5118087676.0,215283.0,40294179127.0,0.0545,32744.0
03/12/2014,378.7,5049865051.0,202825.0,40007470271.0,0.0521,24990.0
04/12/2014,374.17,4978404395.0,187991.0,40007470271.0,0.0565,26370.0
05/12/2014,372.93300000000005,4968035300.0,199324.0,40007470271.0,0.0509,25043.0
06/12/2014,374.93800000000005,5003511780.0,168914.0,40007470271.0,0.0517,21503.0
07/12/2014,375.025,5008909308.0,240167.0,40007470271.0,0.0548,21983.0
08/12/2014,368.94699999999995,4903520301.0,213295.0,40007470271.0,0.0643,24899.0
09/12/2014,352.726,4694562383.0,194736.0,40007470271.0,0.0493,27224.0
10/12/2014,349.289,4669960480.0,197999.0,40007470271.0,0.0493,25421.0
11/12/2014,351.87199999999996,4702507612.0,187105.0,40007470271.0,0.0502,32162.0
12/12/2014,350.835,4691062468.0,176628.0,40007470271.0,0.05,25383.0
13/12/2014,347.5,4662364315.0,161380.0,40007470271.0,0.0474,26584.0
14/12/2014,348.199,4639285573.0,248869.0,40007470271.0,0.0528,23579.0
15/12/2014,347.166,4610400716.0,220231.0,40007470271.0,0.0521,26094.0
16/12/2014,335.16900000000004,4451694391.0,219432.0,40007470271.0,0.0499,27622.0
17/12/2014,323.149,4336129834.0,208635.0,39560758613.0,0.0499,28350.0
18/12/2014,312.66200000000003,4234265225.0,212216.0,39457671307.0,0.0452,26969.0
19/12/2014,312.341,4242881959.0,182179.0,39457671307.0,0.0487,23574.0
20/12/2014,324.71299999999997,4399373211.0,230322.0,39457671307.0,0.0454,23524.0
21/12/2014,323.943,4348168443.0,211733.0,39457671307.0,0.0466,21411.0
22/12/2014,328.083,4434643841.0,220334.0,39457671307.0,0.0477,23172.0
23/12/2014,332.744,4491396123.0,214939.0,39457671307.0,0.0474,25504.0
24/12/2014,329.18800000000005,4438611693.0,170655.0,39457671307.0,0.0445,24192.0
